date,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount
2004-06-25,44.8900,45.5300,44.2500,44.2500,23.2553,66350100,0.0000
2004-06-18,43.9900,44.9800,43.7100,44.9800,23.6390,57969900,0.0000
2004-06-10,44.0000,44.2400,43.1000,43.9800,23.1134,44551500,0.0000
2004-06-04,43.5000,43.9900,43.2100,43.3700,22.7928,42261800,0.0000
2004-05-28,42.6600,43.8200,42.5000,43.2500,22.7298,55151200,0.0000
2004-05-21,43.3000,43.5400,42.4400,42.6000,22.3882,60548100,0.0000
2004-05-14,42.6300,43.5600,41.5900,43.2700,22.7403,61855200,0.2700
2004-05-07,42.9000,44.2400,42.8300,43.2500,22.5866,60209900,0.0000
2004-04-30,43.2500,43.9700,42.5000,42.5500,22.2211,61355700,0.0000
2004-04-23,43.8500,43.8600,42.4000,42.9700,22.4404,46537200,0.0000
2004-04-16,42.7000,43.9000,42.5000,43.8600,22.9052,56139000,0.0000
2004-04-08,41.9700,42.9300,41.8800,42.4500,22.1688,38485900,0.0000
2004-04-02,40.8700,41.9900,40.8600,41.9100,21.8868,55357500,0.0000
2004-03-26,41.2500,41.4800,39.9100,40.7400,21.2758,60511200,0.0000
2004-03-19,41.7800,42.6300,41.4700,41.5000,21.6727,59963500,0.0000
2004-03-12,42.5000,43.4000,41.1400,42.0300,21.9495,69459400,0.0000
2004-03-05,42.5800,42.6400,41.6000,42.4900,22.1897,62645400,0.0000
2004-02-27,42.2300,42.7500,42.1100,42.1700,22.0226,52914900,0.0000
2004-02-20,42.2000,42.4500,41.8000,42.0300,21.9495,38140600,0.0000
2004-02-13,40.3100,42.1500,40.2100,41.9100,21.8868,53184400,0.2500
2004-02-06,41.2600,41.2600,40.0500,40.5100,21.0266,55403800,0.0000
2004-01-30,41.0500,41.7700,40.4100,40.7900,21.1720,59890300,0.0000
2004-01-23,40.5000,41.5000,40.5000,41.0400,21.3017,43463500,0.0000
2004-01-16,40.7000,40.9800,40.0800,40.5000,21.0214,51788500,0.0000
2004-01-09,41.1000,41.6290,40.0200,40.2900,20.9124,71028500,0.0000
2004-01-02,40.1000,41.2200,40.0900,40.6300,21.0889,45898000,0.0000
2003-12-26,39.3500,40.1400,39.2000,40.0500,20.7879,30952700,0.0000
2003-12-19,37.9100,39.6600,37.6000,39.6000,20.5543,69760200,0.0000
2003-12-12,36.9000,38.1200,36.8550,38.0600,19.7550,54272700,0.0000
2003-12-05,36.5000,37.1300,36.2200,36.7800,19.0906,69294300,0.0000
2003-11-28,35.4800,36.4300,35.4000,36.2000,18.7895,38242100,0.0000
2003-11-21,35.5200,36.3000,35.0500,35.3400,18.3432,63853500,0.0000
2003-11-14,35.5600,36.4700,35.4000,36.0000,18.6857,56966000,0.0000
2003-11-07,36.9200,36.9925,35.4900,35.5600,18.4573,65420700,0.2500
2003-10-31,37.8100,38.1500,36.1200,36.5800,18.8542,71734700,0.0000
2003-10-24,38.6600,38.7900,36.9500,37.8500,19.5088,62461600,0.0000
2003-10-17,38.3700,38.9300,38.2000,38.6600,19.9263,44137400,0.0000
2003-10-10,37.8600,38.4300,37.7400,38.3000,19.7408,43917100,0.0000
2003-10-03,36.7800,38.2300,36.4100,37.7500,19.4573,54476400,0.0000
2003-09-26,36.6500,37.4900,36.3500,36.7800,18.9573,53719100,0.0000
2003-09-19,37.7000,37.7700,36.7500,36.9900,19.0655,59566400,0.0000
2003-09-12,38.1000,38.5000,37.5700,37.7300,19.4470,48758700,0.0000
2003-09-05,37.7900,38.2500,37.5000,37.9700,19.5707,41403700,0.0000
2003-08-29,36.3500,37.7400,36.3200,37.7000,19.4315,48662800,0.0000
2003-08-22,36.8600,37.2500,36.4500,36.5300,18.8285,43859100,0.0000
2003-08-15,36.5000,36.9500,35.5800,36.8300,18.9831,41487800,0.2500
2003-08-08,35.5000,36.6100,35.1200,36.5200,18.6953,65115900,0.0000
2003-08-01,35.7000,36.1800,35.2100,35.3300,18.0861,70777000,0.0000
2003-07-25,35.8000,35.9300,35.1700,35.7600,18.3063,49042300,0.0000
2003-07-18,35.6200,35.8900,34.9000,35.8800,18.3677,63790800,0.0000
2003-07-11,36.1000,36.4000,35.3100,35.6000,18.2244,59737100,0.0000
2003-07-03,36.4300,36.6100,35.5500,36.0600,18.4598,44776700,0.0000
2003-06-27,36.8300,37.2200,36.2100,36.3700,18.6185,52389500,0.0000
2003-06-20,37.9300,38.3100,36.7900,36.8900,18.8847,69600900,0.0000
2003-06-13,37.2600,38.4500,37.2100,37.9300,19.4171,49990300,0.0000
2003-06-06,36.5300,37.7100,36.3600,37.3400,19.1151,58467300,0.0000
2003-05-30,35.8000,36.7700,35.7500,36.4000,18.6339,51001100,0.0000
2003-05-23,35.1700,36.3100,35.0200,35.9800,18.4189,55652800,0.0000
2003-05-16,35.3700,35.6600,35.0800,35.4500,18.1476,53992200,0.0000
2003-05-09,36.1500,36.2100,35.0600,35.4700,18.1578,54757400,0.2500
2003-05-02,34.8800,36.0900,34.6900,36.0400,18.3205,69489600,0.0000
2003-04-25,35.1000,35.5700,34.5000,34.7900,17.6851,52900300,0.0000
2003-04-17,34.2600,35.1700,34.2600,35.0300,17.8071,35664800,0.0000
2003-04-11,35.9800,36.0000,34.2000,34.3300,17.4512,54399400,0.0000
2003-04-04,35.4500,35.9900,34.8700,35.5200,18.0561,58773400,0.0000
2003-03-28,35.9500,36.2000,35.3000,36.0300,18.3154,55221600,0.0000
2003-03-21,34.4500,36.0100,34.3200,36.0000,18.3001,69135300,0.0000
2003-03-14,34.7900,34.9400,33.2300,34.3900,17.4817,72246600,0.0000
2003-03-07,34.3900,34.9200,34.0800,34.7900,17.6851,60079200,0.0000
2003-02-28,33.9300,34.4300,33.5400,34.0200,17.2936,64028400,0.0000
2003-02-21,33.7000,34.2800,33.3600,34.1800,17.3750,44507600,0.0000
2003-02-14,33.5500,33.8600,32.3200,33.4400,16.9988,53612300,0.0000
2003-02-07,34.1600,35.1000,33.0600,33.3500,16.9530,58396900,0.2300
2003-01-31,32.5000,34.4400,31.5800,34.1500,17.2417,79681600,0.0000
2003-01-24,34.4100,34.5500,32.4000,32.6900,16.5046,51782200,0.0000
2003-01-17,35.1900,35.4500,34.7000,34.7200,17.5295,53234800,0.0000
2003-01-10,35.4500,36.6000,34.8100,35.2400,17.7920,61745200,0.0000
2003-01-03,34.8800,35.6300,34.2100,35.5000,17.9233,46981600,0.0000
2002-12-27,36.0500,36.2200,34.6000,34.6400,17.4891,32028700,0.0000
2002-12-20,35.4000,36.0600,34.9100,35.7000,18.0243,69617100,0.0000
2002-12-13,35.1500,35.5400,34.2500,35.0400,17.6911,56722500,0.0000
2002-12-06,35.1500,35.4000,34.1000,35.1500,17.7466,62273400,0.0000
2002-11-29,34.1000,35.0300,33.8200,34.8000,17.5699,36952000,0.0000
2002-11-22,35.0100,35.4800,34.0500,34.2200,17.2771,55767100,0.0000
2002-11-15,34.6500,34.9900,33.0000,34.8500,17.5951,55713500,0.0000
2002-11-08,34.5000,35.8500,34.0100,34.6100,17.4740,59031800,0.2300
2002-11-01,34.8600,35.2400,32.5700,34.6600,17.3833,70647800,0.0000
2002-10-25,35.7500,36.3000,33.9700,35.1100,17.6090,56987000,0.0000
2002-10-18,34.5000,36.5000,34.2300,36.0000,18.0553,62564700,0.0000
2002-10-11,33.0000,34.7400,32.0700,34.5400,17.3231,76940300,0.0000
2002-10-04,32.8200,34.5200,31.1800,33.0600,16.5808,89963600,0.0000
2002-09-27,32.6200,34.3000,31.7000,32.8200,16.4604,62526800,0.0000
2002-09-20,33.8300,34.4700,32.2200,32.8700,16.4855,61283400,0.0000
2002-09-13,34.2500,35.8000,32.8000,34.0800,17.0924,44398800,0.0000
2002-09-06,34.2500,34.9100,32.5200,34.3100,17.2077,49937300,0.0000
2002-08-30,36.2000,37.8000,34.6500,35.4500,17.7795,47796200,0.0000
2002-08-23,36.5500,37.2800,35.6100,36.1500,18.1306,48595800,0.0000
2002-08-16,35.2700,37.3700,34.8000,36.8500,18.4816,53522900,0.0000
2002-08-09,33.6500,36.3000,32.3200,36.1000,18.1055,68413100,0.2300
2002-08-02,35.9000,36.8800,32.8000,33.6100,16.7499,89310700,0.0000
2002-07-26,32.4000,35.2000,29.7500,35.0900,17.4875,151328800,0.0000
2002-07-19,36.1000,36.3900,31.7000,32.4000,16.1469,103179800,0.0000
2002-07-12,40.3500,40.6400,36.1500,36.5300,18.2051,75117000,0.0000
2002-07-05,40.7700,41.1000,39.6200,40.5200,20.1936,38696300,0.0000
2002-06-28,39.2500,41.0200,38.9000,40.9200,20.3930,65890700,0.0000
2002-06-21,39.4500,40.2000,38.9900,39.2500,19.5607,64678000,0.0000
2002-06-14,39.4200,39.9500,38.5000,39.1500,19.5109,49122700,0.0000
2002-06-07,40.0000,40.1700,38.7100,39.4200,19.6454,54619400,0.0000
2002-05-31,40.0000,40.4400,39.1200,39.9300,19.8996,44646200,0.0000
2002-05-24,39.9500,41.1000,39.5000,40.2300,20.0491,44807700,0.0000
2002-05-17,38.8200,40.7800,38.6800,40.2000,20.0341,46501000,0.0000
2002-05-10,40.1200,40.1700,38.7500,38.9600,19.4162,48433300,0.2300
2002-05-03,40.0000,41.1300,39.6000,40.5900,20.1110,52935600,0.0000
2002-04-26,42.4500,42.5000,39.8000,40.0000,19.8186,62636400,0.0000
2002-04-19,42.1000,42.7500,41.6000,42.5200,21.0672,49478200,0.0000
2002-04-12,43.3500,43.6900,41.2500,41.3000,20.4628,50671700,0.0000
2002-04-05,44.3200,44.5800,42.2500,42.6300,21.1217,55858500,0.0000
2002-03-28,43.2200,44.2900,42.8400,43.8300,21.7163,41752300,0.0000
2002-03-22,43.7500,43.9900,43.1200,43.4700,21.5379,41605800,0.0000
2002-03-15,43.2500,44.0900,42.9500,43.6100,21.6073,64279100,0.0000
2002-03-08,42.1500,43.5200,42.1100,42.9100,21.2605,59987900,0.0000
2002-03-01,40.8500,42.0000,40.5800,42.0000,20.8096,61064400,0.0000
2002-02-22,38.9000,40.9600,38.4500,40.7200,20.1754,47294400,0.0000
2002-02-15,38.2900,39.4000,37.6000,38.9000,19.2736,46673700,0.0000
2002-02-08,39.1000,39.2000,37.8500,38.2900,18.9714,49178300,0.2300
2002-02-01,39.4500,39.8700,37.8000,39.0000,19.2078,52313800,0.0000
2002-01-25,38.8500,39.6400,38.0100,39.1600,19.2866,35681500,0.0000
2002-01-18,38.6000,39.5500,38.2800,38.4000,18.9123,46325800,0.0000
2002-01-11,39.7500,40.0900,38.4500,38.5000,18.9616,45566900,0.0000
2002-01-04,39.8800,40.0700,38.9000,40.0000,19.7003,38172700,0.0000
2001-12-28,38.8500,40.3000,38.8200,39.7800,19.5920,30278700,0.0000
2001-12-21,36.8000,39.4700,36.5400,38.5000,18.9616,73317300,0.0000
2001-12-14,38.0700,38.0900,36.4100,36.8600,18.1539,59418600,0.0000
2001-12-07,38.2000,38.9500,37.0400,38.0700,18.7498,67656700,0.0000
2001-11-30,38.0500,38.2500,36.8100,37.4000,18.4198,56673300,0.0000
2001-11-23,37.4000,38.7000,36.7600,38.4400,18.9320,41492800,0.0000
2001-11-16,39.4000,40.5800,36.7900,37.5400,18.4888,74889200,0.0000
2001-11-09,40.0000,40.4000,38.2600,40.2500,19.8235,52142500,0.2300
2001-11-02,40.6300,40.9900,39.0500,39.7600,19.4676,44628400,0.0000
2001-10-26,40.4900,41.5200,39.3000,41.0600,20.1041,47509500,0.0000
2001-10-19,41.9500,42.3500,39.6100,40.5400,19.8495,43305500,0.0000
2001-10-12,41.2600,42.7000,40.0200,42.2900,20.7063,48622700,0.0000
2001-10-05,39.2500,41.2900,38.0500,40.6900,19.9229,57328400,0.0000
2001-09-28,36.0000,39.6000,35.2500,39.4000,19.2913,68456500,0.0000
2001-09-21,41.2400,41.4500,35.0100,35.8300,17.5433,76453500,0.0000
2001-09-10,40.7000,41.3500,40.4000,41.2400,20.1922,10776100,0.0000
2001-09-07,40.6000,41.5000,40.1000,40.9000,20.0257,39214600,0.0000
2001-08-31,41.7000,41.7700,30.9400,40.1500,19.6585,39141000,0.0000
2001-08-24,40.4200,41.7000,40.0500,41.7000,20.4174,40864400,0.0000
2001-08-17,41.4000,41.8500,40.1800,40.4700,19.8152,40503000,0.0000
2001-08-10,41.2600,41.9500,40.6000,41.3500,20.2461,44120500,0.2300
2001-08-03,42.4000,42.8900,40.8000,41.2600,20.0892,43564500,0.0000
2001-07-27,43.5000,43.7200,40.5200,42.7300,20.8049,54699900,0.0000
2001-07-20,86.1500,86.9900,42.6000,43.3600,21.1117,37058200,0.0000
2001-07-13,87.0500,87.0500,84.0500,85.9800,20.9315,26067500,0.0000
2001-07-06,88.2500,88.8000,86.3000,86.8000,21.1311,18970100,0.0000
2001-06-29,88.0200,89.1300,86.1600,87.3500,21.2650,31583500,0.0000
2001-06-22,89.2200,89.2200,86.7100,88.9100,21.6448,28546900,0.0200
2001-06-15,89.5000,90.7200,88.5500,88.9000,21.6375,30980100,0.0000
2001-06-08,89.8000,91.6700,88.3900,89.3900,21.7567,29896500,0.0000
2001-06-01,88.9000,90.0000,87.8000,88.9500,21.6496,24125600,0.0000
2001-05-25,90.4500,90.6500,86.9800,88.1000,21.4428,27201400,0.0000
2001-05-18,88.2000,90.2500,88.1000,90.2000,21.9539,30510000,0.0000
2001-05-11,87.5500,89.7500,86.6500,87.6400,21.3308,25548100,0.4400
2001-05-04,88.9000,89.8800,85.4500,87.5500,21.2030,32301800,0.0000
2001-04-27,85.9500,89.8300,85.9000,89.0600,21.5687,34965300,0.0000
2001-04-20,82.1200,85.4100,82.1200,85.1700,20.6266,34320400,0.0000
2001-04-12,82.1000,84.4900,81.5100,82.0000,19.8589,24690300,0.0000
2001-04-06,81.0000,82.1000,77.0000,82.1000,19.8831,31230600,0.0000
2001-03-30,77.9900,81.1000,77.4000,81.0000,19.6167,31657700,0.0000
2001-03-23,81.4000,82.8400,75.2000,76.9000,18.6238,35620700,0.0000
2001-03-16,85.9900,85.9900,81.4500,81.7000,19.7862,34333400,0.0000
2001-03-09,82.9500,86.4900,82.8700,85.9900,20.8252,26003700,0.0000
2001-03-02,82.8500,84.1000,80.7700,83.2100,20.1519,28913700,0.0000
2001-02-23,83.6000,85.2000,82.6500,83.5000,20.2222,18252400,0.0000
2001-02-16,85.8600,86.2500,81.5500,84.0200,20.3481,28801800,0.0000
2001-02-09,83.2500,86.6500,83.2500,85.8600,20.7937,27001000,0.4400
2001-02-02,80.0500,84.5000,79.6900,82.9900,19.9944,28389000,0.0000
2001-01-26,79.7500,82.8100,79.2500,81.0000,19.5149,31654000,0.0000
2001-01-19,81.8800,82.4400,78.6900,79.4400,19.1391,33913600,0.0000
2001-01-12,83.5000,84.1900,80.4400,82.8100,19.9510,33043400,0.0000
2001-01-05,86.6900,89.7500,81.9400,83.2500,20.0570,38631900,0.0000
2000-12-29,86.8100,89.3100,86.0000,86.9400,20.9460,18218500,0.0000
2000-12-22,84.2500,88.5000,84.0600,86.8100,20.9147,29308300,0.0000
2000-12-15,88.5600,88.6900,84.1300,84.1300,20.2690,39201700,0.0000
2000-12-08,88.8100,91.3800,85.6900,88.5000,21.3219,30478600,0.0000
2000-12-01,93.5000,94.3100,86.5600,88.8100,21.3966,31074400,0.0000
2000-11-24,90.5600,94.6900,90.5600,94.4400,22.7530,18626200,0.0000
2000-11-17,89.6300,91.6900,88.3100,90.3100,21.7579,22696100,0.0000
2000-11-10,87.7500,91.2500,86.8100,89.5600,21.5772,23351000,0.4400
2000-11-03,87.5600,92.0600,87.3800,87.5000,20.9782,30202900,0.0000
2000-10-27,88.3800,90.2500,86.2500,87.5600,20.9926,26529300,0.0000
2000-10-20,90.5000,90.5000,85.8100,88.4400,21.2036,31309300,0.0000
2000-10-13,89.4400,95.4400,89.2500,90.5000,21.6975,41384800,0.0000
2000-10-06,89.3800,91.6900,87.9400,89.4400,21.4434,29033400,0.0000
2000-09-29,85.8800,89.9400,84.3100,89.1100,21.3642,35306600,0.0000
2000-09-22,89.1300,90.7500,84.8800,86.5000,20.7385,40450100,0.0000
2000-09-15,83.5000,89.8800,83.4400,89.5000,21.4577,36712400,0.0000
2000-09-08,83.1300,84.1900,82.2500,83.5000,20.0192,20204300,0.0000
2000-09-01,82.6900,83.8100,81.1900,82.5000,19.7795,17912200,0.0000
2000-08-25,83.0000,84.7500,82.4400,82.9400,19.8850,19258300,0.0000
2000-08-18,82.1900,84.0000,81.2500,82.9400,19.8850,18826500,0.0000
2000-08-11,80.8800,82.4400,80.3800,81.3800,19.5110,18127700,0.4400
2000-08-04,80.0600,83.5600,79.1900,81.7000,19.4819,29217600,0.0000
2000-07-28,77.0000,81.0000,75.1300,80.0000,19.0765,30679400,0.0000
2000-07-21,79.9400,79.9400,76.8800,77.1300,18.3921,24007600,0.0000
2000-07-14,78.5000,80.7500,76.4400,77.5600,18.4946,20363700,0.0000
2000-07-07,78.8100,79.7500,76.5600,78.5200,18.7236,21283300,0.0000
2000-06-30,83.2500,84.1900,77.6900,78.5000,18.7188,25597100,0.0000
2000-06-23,83.9400,84.7500,81.7500,83.1300,19.8228,21183500,0.0000
2000-06-16,79.8800,84.3800,79.8800,84.3800,20.1209,30444600,0.0000
2000-06-09,79.0000,82.5000,78.7500,79.1900,18.8833,25207000,0.0000
2000-06-02,82.0000,83.8800,78.6300,79.1900,18.8833,25273600,0.0000
2000-05-26,82.3800,83.9400,80.6900,82.3800,19.6440,21009800,0.0000
2000-05-19,81.9400,83.8800,79.9400,81.7500,19.4938,22156500,0.0000
2000-05-12,79.8800,83.3800,78.7500,82.0200,19.5582,23034800,0.4400
2000-05-05,78.3100,80.0000,77.0000,80.0000,18.9758,20589800,0.0000
2000-04-28,78.6300,81.5000,77.1900,77.6900,18.4279,24211200,0.0000
2000-04-20,78.6300,79.3800,75.0000,79.0000,18.7386,24212200,0.0000
2000-04-14,79.0000,81.7500,78.0000,78.7500,18.6793,24555400,0.0000
2000-04-07,77.7500,83.1300,77.6900,79.5600,18.8714,27731200,0.0000
2000-03-31,77.2500,81.9400,75.6300,78.0000,18.5014,32280000,0.0000
2000-03-24,76.1900,77.7500,74.3100,77.2500,18.3235,27369700,0.0000
2000-03-17,76.5000,79.9400,74.3800,77.1300,18.2951,28462400,0.0000
2000-03-10,74.0000,82.0000,72.0000,77.0300,18.2713,36813300,0.0000
2000-03-03,71.0000,77.6900,69.8800,75.6900,17.9535,26119500,0.0000
2000-02-25,76.2500,76.9400,70.0000,71.0600,16.8553,21161700,0.0000
2000-02-18,74.5000,80.5600,74.4400,75.0000,17.7898,28140200,0.0000
2000-02-11,79.5000,81.8800,72.6900,73.8800,17.5242,27411400,0.4400
2000-02-04,78.6300,84.8800,77.8800,80.8800,19.0745,29943700,0.0000
2000-01-28,85.4400,86.3100,78.8800,78.8800,18.6028,27294200,0.0000
2000-01-21,82.7500,85.8800,82.3800,85.0000,20.0461,24487600,0.0000
2000-01-14,84.1900,86.0000,82.8100,83.7500,19.7513,25453500,0.0000
2000-01-07,79.5000,86.2500,76.5000,84.9400,20.0320,40759700,0.0000
1999-12-31,83.9400,84.1900,79.7500,80.5600,18.9990,14214100,0.0000
1999-12-23,83.2500,84.0600,80.0600,83.8100,19.7655,15132300,0.0000
1999-12-17,83.3800,84.8100,81.0600,82.6200,19.4848,35474500,0.0000
1999-12-10,82.2500,86.5600,82.0000,82.8100,19.5296,28853600,0.0000
1999-12-03,77.8700,83.1300,77.5600,82.5300,19.4636,27466900,0.0000
1999-11-26,79.6900,80.0600,77.5600,78.0000,18.3953,13773000,0.0000
1999-11-19,77.8700,81.3700,77.0000,79.6900,18.7938,23616900,0.0000
1999-11-12,71.0000,77.9400,71.0000,77.8700,18.3646,20409600,0.4400
